id,question,answer,evidence,human_label,baseline_score,baseline_prediction,ragas_score,ragas_risk_score,ragas_prediction,selfcheck_score,selfcheck_prediction,similarity_raw_score,similarity_risk_score,similarity_prediction,hybrid_score,hybrid_prediction,custom_score,custom_prediction,final_risk_score,final_risk_level
3934bfa5-6dca-48af-8d02-de4487b95afb,What does AWS IoT Core provide according to the provided text?,several options for network traffic encryption and authentication.,":::authorizer.
• For communication between your workload and IoT devices, consider AWS IoT Core, which provides several options for network traffic encryption and authentication.",1,,0,0.0,1.0,1,,1,0.6757075698180357,0.3242924301819643,0,0.7379425131397732,1,0.782432185522763,1,71.11667822111251,High Risk
397f513d-6ff8-46ed-9ed8-50435afd71c1,What is the progression described by the Tiers in terms of managing cybersecurity risks?,"The Tiers describe a progression from informal, ad hoc responses to approaches that are agile, risk-informed, and adaptive.","The Tiers describe a progression from informal, ad hoc responses to approaches that are agile, risk-informed, and",1,,1,0.8333333333333334,0.16666666666666663,0,,1,0.627441383469098,0.37255861653090205,0,0.404238835014366,0,0.9994080893312057,1,48.57180518857851,Medium Risk
3a1ecf81-617b-496b-8ea9-545497277d07,What happens if long queue backlogs are allowed in the system?,Processing stale requests that a client has already given up on.,"However, do not allow a buildup of long queue backlogs that can result in processing stale requests that a client has already given up on.",1,,0,0.1111111111111111,0.8888888888888888,1,,1,0.6653595352573283,0.33464046474267173,0,0.7379425131397732,1,0.5737456602891634,1,63.380438176512435,High Risk
3aaa635e-26ec-4512-9ce2-58c80643415d,How is 'unit' defined in relation to data fields according to the text?,A unit refers to a group of related data fields that can be accessed by a program and that contain a complete set of information on particular items.,"""intended. Also used to refer to units of related data fields (i.e., groups of data fields that can be accessed by a program and that contain a complete set of information on particular items).""",1,,0,0.0,1.0,1,,1,0.4822520957178747,0.5177479042821254,1,0.8353954647119072,1,0.792972039592306,1,78.65288521465847,High Risk
3bcde618-6940-4da7-9baf-2eb06b175b11,"According to the text, what should be done with operational events?",Operational events should be prioritized based on business impact.,OPS10-BP03 Prioritize operational events based on business impact,1,,0,0.0,1.0,1,,1,0.6406062840001621,0.35939371599983794,0,0.7379425131397732,1,0.9925144282475046,1,77.24626643467789,High Risk
3c15df79-c0b9-43be-88be-5b152df50096,What SHOULD NOT be a Content-Range value according to the text?,Content-Range: bytes */1234,"SHOULD NOT
Content-Range: bytes */1234",0,,0,0.5,0.5,0,,1,0.650002166179421,0.34999783382057903,0,0.3407797662259062,0,0.8823972394922556,1,51.82937098846851,Medium Risk
3c7641c5-6c45-4264-af6c-16fa7ffa8829,What is the potential risk if best practices for establishing controls for sensitive data are not followed?,High,Level of risk exposed if this best practice is not established: High,1,,0,0.3333333333333333,0.6666666666666667,1,,1,0.44407615471295386,0.5559238452870461,1,0.8353954647119072,1,0.9356036151124222,1,74.83973979445105,High Risk
3e4c8bea-797a-4d6d-9175-8c91ba6ee743,What level of effort is required for the implementation plan?,The level of effort for the implementation plan is Medium.,Level of eﬀort for the implementation plan: Medium,0,,0,1.0,0.0,0,,1,0.7250886679053002,0.27491133209469976,0,0.3407797662259062,0,0.05016650111150694,0,16.64643998580282,Low Risk
3ebf178e-3d4c-4b6a-9b16-78c2fd8a6b14,What is an important benefit of using CodeBuild for deployment?,An important benefit of using CodeBuild for deployment is that it handles the complexity of application updates without relying on error-prone manual deployments.,Set up a deployment service that automates application deployments and handles the complexity of application updates without reliance on error-prone manual deployments,1,,0,0.2,0.8,1,,1,0.31399930356008804,0.6860006964399119,1,0.8353954647119072,1,0.6486357719495826,1,74.25079832753504,High Risk
3f7558fe-6db4-49d5-9b2b-ec7ebbd7126d,Which of the listed members are usernames only?,"The following members are represented solely by usernames: execjosh (execjosh), Alicja Kario (tomato42), Sidney Ribeiro (srjsoftware), Gabriel Marquet (Gby56), Drew Schulz (drschulz), bedirhan muralito Ronnie Flathers (ropnop), Philippe De Ryck (philippederyck), Malte (mal33), Andreas Falk (andifalk), Javi (javixeneize), Daniel Hahn (averell23), borislav-c Robin Wood (digininja), miro2ns, Jan Dockx (jandockx), vipinsaini434, priyanshukumar397, Nat Sakimura (sakimura), Benjamin Häublein (BenjaminHae), unknown-user-from Ali Ramazan TAŞDELEN (alitasdln), Pedro Escaleira (oEscal), Josh (josh-hemphill), Tim Würtele (SECtim), AviD (avidouglen) and SheHacksPurple (shehackspurple).",execjosh (execjosh) Alicja Kario ( tomato42) Sidney Ribeiro (srjsoftware) Gabriel Marquet (Gby56) Drew Schulz (drschulz) bedirhan muralito Ronnie Flathers (ropnop) Philippe De Ryck (philippederyck) Malte (mal33) Andreas Falk (andifalk) Javi (javixeneize) Daniel Hahn (averell23) borislav-c Robin Wood (digininja) miro2ns Jan Dockx (jandockx) vipinsaini434 priyanshukumar397 Nat Sakimura (sakimura) Benjamin Häublein (BenjaminHae) unknown-user-from Ali Ramazan TAŞDELEN (alitasdln) Pedro Escaleira (oEscal) Josh (josh-hemphill) Tim Würtele (SECtim) AviD (avidouglen) SheHacksPurple (shehackspurple),1,,0,1.0,0.0,0,,1,0.17877176656076368,0.8212282334392363,1,0.4823164037043555,0,0.9819121045354793,1,57.136418541976774,Medium Risk
40f02d77-50cc-4404-9baa-5c54b06cf9a0,What is the reference number mentioned in this text?,03.05.03 Multi-Factor Authentication,03.05.03    Multi-Factor Authentication,1,,1,0.0,1.0,1,,1,0.19625085377514306,0.8037491462248569,1,0.8694774800335516,1,0.6039226600985149,1,81.92873215892308,Critical Risk
41a546e8-5de5-4538-bb07-d1a70d0aba15,What does IA-6 AUTHENTICATION FEEDBACK control NOT provide information about?,Authentication mechanisms that could be compromised by unauthorized individuals.,"""Authentication feedback from systems does not provide information that would allow unauthorized individuals to compromise authentication mechanisms.""",1,,0,1.0,0.0,0,,1,0.7026050691700441,0.29739493082995594,0,0.3407797662259062,0,0.9211568456692755,1,38.98328856812844,Medium Risk
42ae0be8-adbb-496e-be8a-1ed1ae9ba24f,What actions does an organization take to ensure compliance with records retention policies during media sanitization?,"Review and approve media to be sanitized, track and document actions including personnel who reviewed and approved sanitization and disposal actions, types of media sanitized, files stored on the media, sanitization methods used, date and time of the sanitization actions, personnel who performed the sanitization, verification actions taken and personnel who performed the verification, and the disposal actions taken.","Organizations review and approve media to be sanitized to ensure compliance with records retention policies. Tracking and documenting actions include listing personnel who reviewed and approved sanitization and disposal actions, types of media sanitized, files stored on the media, sanitization methods used, date and time of the sanitization actions, personnel who performed the sanitization, verification actions taken and personnel who performed the verification, and the disposal actions taken.",1,,0,1.0,0.0,0,,1,0.929871253190304,0.07012874680969605,0,0.3407797662259062,0,0.3768450185134249,0,19.69383828872568,Low Risk
4474a568-39de-42bd-a3df-b2ac3ebe77e9,"What standard does NIST SP 800-53, REV. 5 reference for requirements engineering?","[ISO 29148] International Organization for Standardization/International Electrotechnical Commission/Institute of Electrical and Electronics Engineers (ISO/IEC/IEEE) 29148:2018, Systems and software engineering—Life cycle processes—Requirements engineering, November 2018.","[ISO 29148] International Organization for Standardization/International Electrotechnical Commission/Institute of Electrical and Electronics Engineers (ISO/IEC/IEEE) 29148:2018, Systems and software engineering—Life cycle processes—Requirements engineering, November 2018. https://www.iso.org/standard/72089.html",0,,0,0.0,1.0,1,,1,0.3047465310727759,0.6952534689272241,1,0.8353954647119072,1,0.0951614230524678,0,65.64525891728998,High Risk
4512913b-6035-4e48-b863-e5bba8e417d1,What specific instances are mentioned for machine learning workloads?,"AWS Trainium, AWS Inferentia, and Amazon EC2 DL1 instances.","For machine learning workloads, take advantage of purpose-built hardware that is speciﬁc to your workload, such as AWS Trainium, AWS Inferentia, and Amazon EC2 DL1.",1,,1,0.75,0.25,0,,1,0.8038472167248416,0.1961527832751584,0,0.404238835014366,0,0.44332513405626617,0,32.34291880864476,Medium Risk
45927b33-b331-4e1b-b3b9-2e8ef6009bad,What does the 402 status code indicate and when will it be used?,The 402 (Payment Required) status code is reserved for future use.,"MUST
15.5.3. 402 Payment Required 
The 402 (Payment Required) status code is reserved for future use.",1,,1,0.25,0.75,1,,1,0.6370364004339903,0.36296359956600965,0,0.787059204815319,1,0.9172159446661712,1,70.43096872618749,High Risk
474bfa5f-7863-466f-8052-a9e8e64be52c,What does 'total available RI hours' refer to?,The text provided does not directly define or describe what 'total available RI hours' refers to.,,0,,0,0.0,1.0,1,,1,0.0,1.0,1,0.8353954647119072,1,0.46514137851196136,0,82.51342108059671,Critical Risk
47b8a502-0405-4145-acc9-2427c47bd5d6,What technologies are recommended to reduce downtime and improve availability?,"highly available DNS, content delivery networks (CDNs), API gateways, load balancing, or reverse proxies.","To achieve this, use highly available DNS, content delivery networks (CDNs), API gateways, load balancing, or reverse proxies.",1,,0,0.1111111111111111,0.8888888888888888,1,,1,0.1535144901341097,0.8464855098658903,1,0.8353954647119072,1,0.9987043834005012,1,89.23685617167969,Critical Risk
48710e89-dfbe-4e90-983e-bb87ff744df5,How do game days help with identifying dependencies?,"Game days can help identify and address the intricate dependencies between various systems, services, and components.","'Identify and address dependencies: Complex environments often involve intricate dependencies between various systems, services, and components. Game days can help you identify and address these dependencies, and verify that your critical systems and services are properly covered by your runbook procedures and can be scaled up or recovered in a timely manner.'",0,,0,0.6,0.4,0,,1,0.8895885252692907,0.11041147473070934,0,0.3407797662259062,0,0.3224975120983165,0,29.3422188263733,Low Risk
4b8d91db-5fd9-4d40-bf6b-f8b3670a9e50,Where should real-time scans of files from external sources be performed according to organizational policy?,endpoint; network entry and exit points,"real-time scans of files from external sources at [Selection (one or more): endpoint; network entry and exit points] as the files are downloaded, opened, or executed in accordance with organizational policy;",0,,0,1.0,0.0,0,,1,0.937653540083726,0.062346459916273966,0,0.3407797662259062,0,0.009168927706010056,0,10.307378846204756,Low Risk
4b949692-4da7-40f1-86ea-210ff45dd172,What should assessments performed for purposes other than to support?,The text does not provide a complete statement or answer. Further information is needed to formulate an accurate response based on the given text.,Assessments performed for purposes other than to support,1,,0,0.0,1.0,1,,1,0.6913744167302379,0.3086255832697621,0,0.7379425131397732,1,0.9664152727910176,1,75.32458423001383,High Risk
4c5b5c01-f00b-4f44-80ee-92195e3b47e4,What factors influence the selection of cryptographic mechanisms for protecting system backups?,"The selection is based on the need to protect the confidentiality and integrity of backup information, and the strength of the mechanisms selected is commensurate with the security category or classification of the information.",The selection of cryptographic mechanisms is based on the need to protect the confidentiality and integrity of backup information. The strength of mechanisms selected is commensurate with the security category or classification of the information.,1,,0,0.6666666666666666,0.33333333333333337,0,,1,0.9158934411534763,0.08410655884652374,0,0.3407797662259062,0,0.41266159285531717,0,29.27203128152701,Low Risk
4c63d7ab-f288-44f2-ab8c-7e1ff41fce03,Why is it useful for an employee to know that one of the individuals on an email message is a contractor?,it provides information about the people with whom organizational personnel are communicating,Identifying the status of individuals by these characteristics provides information about the people with whom organizational personnel are communicating.,1,,0,1.0,0.0,0,,1,0.4278021046730336,0.5721978953269664,1,0.4823164037043555,0,0.8780839035746977,1,48.314955065150485,Medium Risk
4e5dca50-8f38-426c-b6bc-bc9dfed2d933,What does the text imply about the original state of the AWS Well-Architected framework?,The original framework did not support multiple language versions.,minor ﬁxes to enable multiple language version of framework.,1,,0,0.0,1.0,1,,1,0.10478080707389326,0.8952191929261067,1,0.8353954647119072,1,0.9626695699024649,1,92.33210568851197,Critical Risk
4e7b10d3-e9d5-47f3-b370-1eee968a7db1,What can the If-Range header field be used for?,It can be used as a precondition to applying the Range header field.,"""The If-Range header ﬁeld (Section 13.1.5) can be used as a precondition to applying the Range header ﬁeld.""",1,,0,0.25,0.75,1,,1,0.728799392596722,0.271200607403278,0,0.7379425131397732,1,0.8899561553902015,1,66.22748189833132,High Risk
4ead8d99-fac3-4721-8dd8-d4162faea45e,What is the first step in verifying individual access authorizations before granting access to a facility?,Verifying individual access authorizations before granting access to the facility.,1. Verifying individual access authorizations before granting access to the facility; and,0,,1,0.5,0.5,0,,1,0.746245611271746,0.25375438872825395,0,0.404238835014366,0,0.41121558169698835,0,39.230220135990216,Medium Risk
5075d8d5-505c-459f-a20e-d131423119d4,What is the purpose of Kubernetes Cluster Autoscaler?,To automatically scale Kubernetes clusters on AWS.,Kubernetes Cluster Autoscaler Use to automatically scale Kubernetes clusters on AWS.,1,,0,0.5,0.5,0,,1,0.8985295664051611,0.10147043359483887,0,0.3407797662259062,0,0.9076802888684415,1,46.248262217229666,Medium Risk
507bc3a0-ec1c-421e-bd08-14d5a3d20561,What should an application ensure when using different parsers for the same data type?,"Different parsers used in the application for the same data type (e.g., JSON parsers, XML parsers, URL parsers) should perform parsing in a consistent and secure manner.","#1.5.3 Verify that different parsers used in the application for the same data type (e.g., JSON parsers, XML parsers, URL parsers), perform parsing in a",1,,0,0.6,0.4,0,,1,0.6481714665356008,0.35182853346439924,0,0.3407797662259062,0,0.9537379255896861,1,51.15865563199979,Medium Risk
5117cb4b-c499-4da6-b072-dab2aa7cd7dc,What is the purpose of using CloudFormation according to the text?,"It allows you to have consistent, templated, sandbox development, test, and production environments with increasing levels of operations control.","Using CloudFormation allows you to have consistent, templated, sandbox development, test, and production environments with increasing levels of operations control.",1,,0,0.0,1.0,1,,1,0.09492982167152593,0.905070178328474,1,0.8353954647119072,1,0.6015777534303769,1,83.55108491176895,Critical Risk
552e5b60-cb65-4ea7-832a-2d2347a67b69,Who can generate the external ID according to the text?,You or the third party,You or the third party can generate the external ID.,0,,0,1.0,0.0,0,,1,0.9715896121688465,0.02841038783115346,0,0.3407797662259062,0,0.39085571201302,0,19.001146651751995,Low Risk
5770b400-232c-4e7d-91f1-93885668522d,What should be done if success criteria are not met during the CI/CD pipeline?,The pipeline is halted or rolled back.,"If success criteria are not met, the pipeline is halted or rolled back.",0,,0,1.0,0.0,0,,1,0.861588594601971,0.13841140539802899,0,0.3407797662259062,0,0.003563091927275667,0,12.068856588780271,Low Risk
577734e9-f705-4e48-893f-22ec0beff48d,Which controls are related to the risk management process described?,"CA-5, IR-9, PM-4, PM-28, RA-2, RA-3, SR-2.","Related Controls: CA-5, IR-9, PM-4, PM-28, RA-2, RA-3, SR-2. Control Enhancements: None.",1,,1,0.0,1.0,1,,1,0.34027004260443394,0.6597299573955661,1,0.8694774800335516,1,0.9989695320063037,1,88.20442423588553,Critical Risk
5781b0a2-b3ad-4d7c-b333-e98de3ab3719,What procedures must developers execute according to the given text?,"Ensure that security-relevant hardware, software, and firmware updates distributed to the organization are exactly as specified by the master copies.","Require the developer of the system, system component, or system service to execute procedures for ensuring that security-relevant hardware, software, and firmware updates distributed to the organization are exactly as specified by the master copies.",1,,0,0.0,1.0,1,,1,0.37290681063326725,0.6270931893667328,1,0.8353954647119072,1,0.931872267796747,1,84.85902304688469,Critical Risk
5956a294-2908-4f6d-be2a-00a8d2bfe31d,What are examples of managed services according to the text?,"Managed services, such as Amazon RDS and Amazon DynamoDB, are higher level, or application level, AWS services.","""Managed services, such as Amazon RDS and Amazon DynamoDB, are higher level, or application level, AWS services.""",1,,0,0.0,1.0,1,,1,0.16767884502648375,0.8323211549735162,1,0.8353954647119072,1,0.8221897489916778,1,87.24765921692753,Critical Risk
59e48580-8e87-41db-a868-a047b437fef3,What do organizations consider when defining auditable events?,"creation, deletion, or modification of attributes","Organizations consider the creation, deletion, or modification of attributes when defining auditable events.",1,,0,0.18181818181818182,0.8181818181818181,1,,1,0.6718165016635831,0.3281834983364169,0,0.7379425131397732,1,0.9977697927642577,1,72.05194056055664,High Risk
5ae65c16-05aa-44d1-9ea3-a0a42d02e139,What is the purpose of defining permissions according to user groups and attributes in the AWS Well-Architected Framework?,To reduce the number and complexity of IAM policy statements.,Deﬁning permissions according to user groups and attributes helps reduce the number and complexity of IAM policy statements.,0,,0,0.3333333333333333,0.6666666666666667,1,,1,0.6705049123073179,0.3294950876926821,0,0.7379425131397732,1,0.8097196243999478,1,63.59559729747674,High Risk
5c3a95b2-0d8d-47af-bcac-3b12bec8a9dc,How should you determine a review frequency for each workload component?,"Based on cost, change effort, and external factors.","Use these indicators to determine a review frequency for each workload. For example, you may have webservers as a high cost, low change eﬀort, and high external factors, resulting in high frequency of review.",1,,0,0.2857142857142857,0.7142857142857143,1,,1,0.7436246917292915,0.25637530827070854,0,0.7379425131397732,1,0.6547212055912198,1,59.083118532185395,Medium Risk
5c77172b-c9fd-41d8-8cdc-259d022424ab,What should the test environments resemble according to AWS Well-Architected Framework?,The test environments should closely resemble the production configuration.,Your test environments should closely resemble the production conﬁguration.,1,,0,0.0,1.0,1,,1,0.5762569371644104,0.4237430628355896,0,0.7379425131397732,1,0.8885426110133804,1,76.25570467471859,High Risk
5d0be7aa-20c2-4b73-89a7-a9d32bbd7d3a,What fields cannot be processed outside the header section?,Many fields cannot be processed outside the header section because their evaluation is necessary prior to receiving the content.,"Many ﬁelds cannot be processed outside the header section because their evaluation is necessary prior to receiving the content, such as those that describe message framing, routing, authentication, request modiﬁers, response controls, or content format.",0,,1,0.0,1.0,1,,1,0.49597244322532175,0.5040275567746783,1,0.8694774800335516,1,0.623397652827252,1,74.92256724088705,High Risk
5d182223-ab21-4a64-a6b6-29a46246b3f7,What does a client expect when requesting ranges of content from the server?,"a client cannot rely on receiving the same ranges that it requested, nor the same order that it requested.","a client cannot rely on receiving the same ranges that it requested, nor the same order that it requested.",1,,0,0.25,0.75,1,,1,0.608630979012494,0.39136902098750603,0,0.7379425131397732,1,0.9687442231312595,1,71.20139393146347,High Risk
5d7a16b0-f44a-418e-b778-76900d2ab2cd,How many items are listed in the text?,2,"Operate 231
• Improved resource allocation and support-level adjustments according to incident severity.
• Improved communication to stakeholders and customers.",0,,0,1.0,0.0,0,,1,0.11747970700076114,0.8825202929992388,1,0.4823164037043555,0,0.7855808957429474,1,53.76043981116354,Medium Risk
5dc52a72-3d2c-42c2-af57-4cb5e3bd1126,What are some of the hardware mechanisms used for implementing security function isolation according to the text?,Hardware ring architectures implemented within microprocessors and hardware-enforced address segmentation are mentioned as mechanisms.,Discussion: Hardware separation mechanisms include hardware ring architectures that are implemented within microprocessors and hardware-enforced address segmentation used to,1,,1,0.42857142857142855,0.5714285714285714,1,,1,0.7079353186070123,0.2920646813929877,0,0.787059204815319,1,0.9281303776765295,1,64.46707088283519,High Risk
5dde7126-14d3-4945-840d-158e758dd59d,Which controls are related to enforcing separation of duties according to the text?,"Account management activities in AC-2, access control mechanisms in AC-3, and identity management activities in IA-2, IA-4, and IA-12.","Separation of duties is enforced through the account management activities in AC-2, access control mechanisms in AC-3, and identity management activities in IA-2, IA-4, and IA-12.",0,,0,0.8,0.19999999999999996,0,,1,0.7420611054592823,0.2579388945407177,0,0.3407797662259062,0,0.16907623064928357,0,24.194872285397686,Low Risk
5f650e55-2cc5-4131-919b-d11caf2a768d,What are some common anti-patterns in recovery plans?,"Common anti-patterns include relying on failed or degraded components, requiring manual intervention like console access, automatically initiating recovery procedures during high-risk situations, and failing to include a mechanism to abort the procedure.","- You depend on components or mechanisms that are in a failed or degraded state as part of your recovery plan.
- Your recovery processes require manual intervention, such as console access (also known as click ops).
- You automatically initiate recovery procedures in situations that present a high risk of data loss or unavailability.
- You fail to include a mechanism to abort a recovery procedure (like an Andon cord or big red stop button) that is not working or that poses additional risks.",0,,0,1.0,0.0,0,,1,0.8274447204391531,0.17255527956084693,0,0.3407797662259062,0,0.10144038977934233,0,15.369385889152387,Low Risk
608f6f72-59bf-4636-865d-4cd4c0014a25,What aspect does trustworthiness ensure in an information system according to the provided text?,The degree to which an information system (including the information technology components that are used to build the system) can be expected to preserve the confidentiality,trustworthiness (system) The degree to which an information system (including the information technology components that are used to build the system) can be expected to preserve the confidentiality,0,,0,0.0,1.0,1,,1,0.8599146082654622,0.14008539173453782,0,0.7379425131397732,1,0.414872777493551,0,57.32251705919656,Medium Risk
60940533-24a9-494a-9af1-12c7069fe961,What does 'security-relevant' information refer to in this context?,Information within the system that can potentially impact the operation of security functions or the provision of security services in a manner that could result in failure to enforce the system security policy or maintain isolation of code and data.,"""security-relevant\ninformation\nInformation within the system that can potentially impact the operation of security functions or the provision of security services in a manner that could result in failure to enforce the system security policy or maintain isolation of code and data.""",1,,0,0.5,0.5,0,,1,0.7397302114468509,0.2602697885531491,0,0.3407797662259062,0,0.48621028198049027,0,39.68149591898864,Medium Risk
61b56049-26bf-442a-a949-e6e90971f642,What must be included in a cached POST response to make it reusable for later GET or HEAD requests?,explicit freshness information and a Content-Location header ﬁeld with the same value as the POST's target URI,Responses to POST requests are only cacheable when they include explicit freshness information (see ) and a Content-Location  header ﬁeld that has the same value as the POST's target URI (Section 8.7). A cached POST response can be reused to satisfy a later GET or HEAD request.,0,,0,0.5,0.5,0,,1,0.9024595190863657,0.09754048091363432,0,0.3407797662259062,0,0.047522998411412734,0,24.64608113877383,Low Risk
62c310d9-fa64-4f92-829e-d459f31bb77d,What are the benefits of establishing the best practice of manually performing changes to software for different environments?,"Increased confidence in the software release process, reduced risk of a failed change impacting business functionality, increased release cadence due to lower change risk, automatic rollback capability for unexpected events during deployment, and ability to cryptographically prove that the software that was tested is the software deployed.",• Increased conﬁdence in the software release process. • Reduced risk of a failed change impacting business functionality. • Increased release cadence due to lower change risk. • Automatic rollback capability for unexpected events during deployment. • Ability to cryptographically prove that the software that was tested is the software deployed.,1,,0,0.75,0.25,0,,1,0.5970591043442229,0.40294089565577706,0,0.3407797662259062,0,0.4795499700470925,0,36.831765798219394,Medium Risk
6309e1ea-f96e-4ff8-9ea0-ddbed7ccf8f1,What might influence which representation of information is chosen during content negotiation?,"Different users or user agents might have differing capabilities, characteristics, or preferences that could influence which representation, among those available, is chosen.","likewise, different users or user agents might have diﬀering capabilities, characteris- tics, or preferences that could inﬂuence which representation, among those available,",1,,0,0.375,0.625,1,,1,0.4720768124571314,0.5279231875428686,1,0.8353954647119072,1,0.8843905665500976,1,71.81773047012184,High Risk
664381bb-2454-4da0-ad77-90093a3c56f6,What conditions must be met to modify the material outside the IETF Standards Process?,"Without obtaining an adequate license from the person(s) controlling the copyright in such materials, this document may not be modified outside the IETF Standards Process, and derivative works of it may not be created outside the IETF Standards Process.","some of this material may not have granted the IETF Trust the right to allow modifications of such material outside the IETF Standards Process. Without obtaining an adequate license from the person(s) controlling the copyright in such materials, this document may not be modified outside the IETF Standards Process, and derivative works of it may not be created outside the IETF Standards Process, except to format it for publication as an RFC or to translate it into languages other than English.",0,,0,1.0,0.0,0,,1,0.8984297586069728,0.10157024139302717,0,0.3407797662259062,0,0.09288151324207274,0,13.380788021525152,Low Risk
675772ea-3cc3-4427-b586-3f02216e99ac,What are some common anti-patterns in backup and recovery strategies?,"Not considering options to enable encryption by default settings, where supported. Not considering security events, in addition to operational events, when formulating an automated backup and recovery strategy.","Common anti-patterns:
• Not considering options to enable encryption by default settings, where supported.
• Not considering security events, in addition to operational events, when formulating an automated backup and recovery strategy.",1,,0,0.0,1.0,1,,1,0.47747156082498066,0.5225284391750193,1,0.8353954647119072,1,0.9924651176349834,1,83.75972553804775,Critical Risk
6838d0be-1e5a-4dba-baa3-88dba35fdf08,What are some actions organizations should take for systems going into high-risk areas?,"Actions include determining whether the locations are of concern, defining the required configurations for the components, ensuring that the components are configured as intended before travel is initiated, and taking additional actions after travel is completed.","Actions include determining whether the locations are of concern, defining the required configurations for the components, ensuring that the components are configured as intended before travel is initiated, and taking additional actions after travel is completed.",0,,0,0.3333333333333333,0.6666666666666667,1,,1,0.5898026098546019,0.41019739014539813,0,0.7379425131397732,1,0.6207219100197177,1,60.888211999288885,High Risk
6b40bdb0-2a50-4335-9db0-e5f93489e73f,When do organizations assess controls during continuous monitoring?,After the initial authorizations.,Organizations assess controls during continuous monitoring after the initial authorizations.,1,,0,0.4,0.6,1,,1,0.7737654230222437,0.22623457697775629,0,0.7379425131397732,1,0.8325490117999336,1,59.91815254793658,Medium Risk
6c11d093-1b59-4151-973f-8dc39fab2bd2,Who should have access authorizations before performing maintenance or diagnostic activities according to the text?,personnel,"Prior to initiating maintenance or diagnostic activities by personnel who do not have needed access authorizations, clearances or formal access approvals",1,,0,0.3333333333333333,0.6666666666666667,1,,1,0.8633425352843572,0.13665746471564277,0,0.7379425131397732,1,0.4021455021089874,0,48.58530366577675,Medium Risk
6c5df1e0-a2b6-4e26-97fd-88f37e7455ff,What does AWS Lambda permit you to do without running an instance?,run code,AWS Lambda permits you to run code without running an instance.,0,,0,1.0,0.0,0,,1,0.845659092108136,0.15434090789186405,0,0.3407797662259062,0,0.9284457462046299,1,35.589160508060004,Medium Risk
6e7fb48d-7dae-476c-9e40-0dd531875703,What is the recommended action for AWS Secret Keys embedded in source code according to the provided text?,Replace them with IAM roles associated with the necessary resources.,"b. For AWS Secret Keys that are embedded in source code, replace them with IAM roles associated with the necessary resources.",1,,0,0.5,0.5,0,,1,0.8366895394007197,0.16331046059928034,0,0.3407797662259062,0,0.8061306743476093,1,45.2555225293199,Medium Risk
6ec037bb-56c9-41ce-80eb-3365540a73db,What is included under Availability with redundancy?,"It is not explicitly defined in the text, but typically refers to ensuring system availability through redundant components or mechanisms.",Availability with redundancy,1,,0,0.0,1.0,1,,1,0.688956175660311,0.311043824339689,0,0.7379425131397732,1,0.9999931930235199,1,76.22448826257455,High Risk
6ed9a3d8-c1dc-48f6-9696-187b72732be2,What must be done with the list of accepted external authenticators?,Document and maintain a list.,(b) Document and maintain a list of accepted external authenticators.,0,,0,1.0,0.0,0,,1,0.8556345517651879,0.14436544823481212,0,0.3407797662259062,0,0.02433688868277103,0,12.737052578587235,Low Risk
6f2ffa2e-3d56-453b-995e-0ad92eaad57d,What is the focus of the AWS re:Invent 2022 launch related to Trainium?,Accelerate deep learning and innovate faster,AWS re:Invent 2022 - Accelerate deep learning and innovate faster with AWS Trainium,1,,0,0.0,1.0,1,,1,0.0842578182299242,0.9157421817700758,1,0.8353954647119072,1,0.7995367303059354,1,88.76685941969797,Critical Risk
702951cb-ab7b-4137-b2c3-2afc68184753,What is the order of elements within each family?,Controls and control enhancements are in numerical order.,"""controls and control enhancements within each family are in numerical order""",0,,0,1.0,0.0,0,,1,0.9044522445004527,0.0955477554995473,0,0.3407797662259062,0,0.001080460303188749,0,10.935199550716057,Low Risk
70c3730c-c174-4790-a4d9-0caf66ea866a,Which standards references are related to cryptographic key management?,"[FIPS 140-3], [FIPS 186-4], [SP 800-34], [SP 800-130], [SP 800-152]","References:  [FIPS 140-3], [FIPS 186-4], [SP 800-34], [SP 800-130], [SP 800-152].",1,,0,0.0,1.0,1,,1,0.15936909146068007,0.84063090853932,1,0.8353954647119072,1,0.9956589597277133,1,91.79213332447351,Critical Risk
717c84cd-6773-41b0-8d96-39313818897a,What does the CM-9 control require regarding a configuration management plan?,"Develop, document, and implement a configuration management plan for the system that: addresses roles, responsibilities, and configuration management processes and procedures; establishes a process for identifying configuration items throughout the system.","Control: Develop, document, and implement a configuration management plan for the system that: a. Addresses roles, responsibilities, and configuration management processes and procedures; b. Establishes a process for identifying configuration items throughout the system",1,,0,0.625,0.375,0,,1,0.7678517846939611,0.2321482153060389,0,0.3407797662259062,0,0.9664151423307009,1,47.85857809656615,Medium Risk
71cfb4ec-59e1-4a60-a22a-a55b999675a4,What role-based training is required according to the text?,Provide [Assignment: organization-defined personnel or roles] with initial and [Assignment: organization-defined frequency] training in the employment and operation of physical security controls.,(2) ROLE-BASED TRAINING | PHYSICAL SECURITY CONTROLS Provide [Assignment: organization-defined personnel or roles] with initial and [Assignment: organization-defined frequency] training in the employment and operation of physical security controls.,1,,1,0.11764705882352941,0.8823529411764706,1,,1,0.7078440215023653,0.29215597849763475,0,0.787059204815319,1,0.7274848607159011,1,67.22632463013313,High Risk
